user_input,ground_truth_output,model_output,overall_correct,bleu_1,bleu_2,bleu_3,bleu_4,rouge_1,rouge_2,rouge_l,gt_categories,model_categories,category_correct,gt_app_names,model_app_names,app_name_correct,delay_seconds
在抖音短视频里怎么查看我商城的待发货订单啊？,<Plan>#订单#在$抖音$中查看待发货订单</Plan><Finish>,<Plan>#订单#在$抖音$中查看商城待发货订单</Plan><Finish>,0,0.9500,0.9231,0.8947,0.8649,0.9600,0.9394,0.9744,['订单'],['订单'],1,['抖音'],['抖音'],1,2.5379
YOYO，快帮我看看抖音商城里待收货的订单有哪些。,<Plan>#订单#在$抖音$中查看待收货订单</Plan><Finish>,<Plan>#订单#在$抖音$中查看待收货的订单</Plan><Finish>,0,0.9744,0.9474,0.9189,0.8889,0.9796,0.9538,0.9870,['订单'],['订单'],1,['抖音'],['抖音'],1,2.6014
我在抖音短视频里怎么找不到待收货的订单入口？,<Plan>#订单#在$抖音$中查看待收货订单入口</Plan><Finish>,<Plan>#订单#在$抖音$中查找待收货订单入口</Plan><Finish>,0,0.9750,0.9487,0.9211,0.8919,0.9615,0.9412,0.9750,['订单'],['订单'],1,['抖音'],['抖音'],1,2.5358
YoYo，我在抖音商城里怎么找不到待评价的订单入口？,<Plan>#订单#在$抖音$中查找待评价订单入口</Plan><Finish>,<Plan>#订单#在$抖音$中查找待评价的订单入口</Plan><Finish>,0,0.9756,0.9500,0.9231,0.8947,0.9811,0.9565,0.9877,['订单'],['订单'],1,['抖音'],['抖音'],1,2.5358
抖音短视频里的待评价订单在哪里查看啊？,<Plan>#订单#在$抖音$中查看待评价订单</Plan><Finish>,<Plan>#订单#在$抖音$中查看待评价订单</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['订单'],['订单'],1,['抖音'],['抖音'],1,2.4694
YoYo助手，帮我查看一下抖音商城里的售后订单信息。,<Plan>#订单#在$抖音$中查看售后订单信息</Plan><Finish>,<Plan>#订单#在$抖音$中查看售后订单信息</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['订单'],['订单'],1,['抖音'],['抖音'],1,2.4065
我在抖音短视频里提交的退货申请到哪一步了？,<Plan>#订单#在$抖音$中查看退货申请进度</Plan><Finish>,<Plan>#订单#在$抖音$中查看退货申请进度</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['订单'],['订单'],1,['抖音'],['抖音'],1,2.4434
在抖音里查找一下我的茶杯订单。,<Plan>#订单#在$抖音$中查看我的茶杯订单</Plan><Finish>,<Plan>#订单#在$抖音$中查找茶杯订单</Plan><Finish>,0,0.9730,0.9444,0.9143,0.8824,0.9167,0.9062,0.9474,['订单'],['订单'],1,['抖音'],['抖音'],1,2.4434
YoYo，帮我搜索抖音中我昨天购买的手机壳订单。,<Plan>#订单#在$抖音$中搜索我昨天购买的手机壳订单</Plan><Finish>,<Plan>#订单#在$抖音$中搜索昨天购买的手机壳订单</Plan><Finish>,0,1.0000,0.9762,0.9512,0.9250,0.9831,0.9600,0.9885,['订单'],['订单'],1,['抖音'],['抖音'],1,2.7164
YoYo，帮我查一下抖音火山版里的订单信息。,<Plan>#订单#在$抖音火山版$中查看订单信息</Plan><Finish>,<Plan>#订单#在$抖音火山版$中查看订单信息</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['订单'],['订单'],1,['抖音火山版'],['抖音火山版'],1,2.4416
我在火山小视频里的订单里怎么找不到？,<Plan>#订单#在$抖音火山版$中查看我的订单</Plan><Finish>,<Plan>#订单#在$抖音火山版$中查看订单</Plan><Finish>,0,1.0000,0.9730,0.9444,0.9143,0.9600,0.9394,0.9744,['订单'],['订单'],1,['抖音火山版'],['抖音火山版'],1,2.3772
火山小视频里怎么查看商城里面还没付款的订单啊？,<Plan>#订单#在$抖音火山版$中查看商城未付款订单</Plan><Finish>,<Plan>#订单#在$抖音火山版$中查看未付款的订单</Plan><Finish>,0,0.9762,0.9268,0.8750,0.8205,0.9474,0.9041,0.9647,['订单'],['订单'],1,['抖音火山版'],['抖音火山版'],1,2.6520
帮我打开抖音火山版，我要看商城里的待支付订单。,<Plan>#订单#在$抖音火山版$中查看待支付订单</Plan><Finish>,<Plan>#订单#在$抖音火山版$中查看商城待支付订单</Plan><Finish>,0,0.9535,0.9286,0.9024,0.8750,0.9643,0.9444,0.9762,['订单'],['订单'],1,['抖音火山版'],['抖音火山版'],1,2.6521
抖音火山版里面怎么查看商城里还没发货的订单？,<Plan>#订单#在$抖音火山版$中查看商城里还没发货的订单</Plan><Finish>,<Plan>#订单#在$抖音火山版$中查看未发货的订单</Plan><Finish>,0,0.9762,0.9512,0.9250,0.8974,0.9000,0.8947,0.9318,['订单'],['订单'],1,['抖音火山版'],['抖音火山版'],1,2.6547
帮我在火山小视频里找一下商城待发货的订单信息。,<Plan>#订单#在$抖音火山版$中查看待发货的订单信息</Plan><Finish>,<Plan>#订单#在$抖音火山版$中查找待发货的订单信息</Plan><Finish>,0,0.9773,0.9535,0.9286,0.9024,0.9667,0.9474,0.9773,['订单'],['订单'],1,['抖音火山版'],['抖音火山版'],1,2.6523
YoYo，帮我查一下抖音火山版里的商城待收货订单。,<Plan>#订单#在$抖音火山版$中查看待收货订单</Plan><Finish>,<Plan>#订单#在$抖音火山版$中查看待收货订单</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['订单'],['订单'],1,['抖音火山版'],['抖音火山版'],1,2.6519
在火山小视频里怎么查看我商城的待收货订单？,<Plan>#订单#在$抖音火山版$中查看待收货订单</Plan><Finish>,<Plan>#订单#在$抖音火山版$中查看商城待收货订单</Plan><Finish>,0,0.9535,0.9286,0.9024,0.8750,0.9643,0.9444,0.9762,['订单'],['订单'],1,['抖音火山版'],['抖音火山版'],1,2.7160
抖音火山版里怎么查看商城里的待评价订单？,<Plan>#订单#在$抖音火山版$中查看待评价订单</Plan><Finish>,<Plan>#订单#在$抖音火山版$中查看商城待评价订单</Plan><Finish>,0,0.9535,0.9286,0.9024,0.8750,0.9643,0.9444,0.9762,['订单'],['订单'],1,['抖音火山版'],['抖音火山版'],1,2.5887
在火山小视频的商城中，我该怎么找到那些还没评价的订单？,<Plan>#订单#在$抖音火山版$中查找未评价订单</Plan><Finish>,<Plan>#订单#在$抖音火山版$中查找未评价的订单</Plan><Finish>,0,0.9762,0.9512,0.9250,0.8974,0.9818,0.9577,0.9880,['订单'],['订单'],1,['抖音火山版'],['抖音火山版'],1,2.5886
我在火山小视频里怎么找不到商城的售后订单入口？,<Plan>#订单#在$抖音火山版$中查看售后订单</Plan><Finish>,<Plan>#订单#在$抖音火山版$中查找商城售后订单入口</Plan><Finish>,0,0.8864,0.8372,0.7857,0.7317,0.8929,0.8611,0.9286,['订单'],['订单'],1,['抖音火山版'],['抖音火山版'],1,2.5887
帮我打开火山版抖音的商城售后订单页面。,<Plan>#订单#在$抖音火山版$中打开商城售后订单页面</Plan><Finish>,<Plan>#订单#在$抖音火山版$中打开商城售后订单页面</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['订单'],['订单'],1,['抖音火山版'],['抖音火山版'],1,2.6580
在抖音火山版里帮我查一下昨天下单的裤子订单。,<Plan>#订单#在$抖音火山版$中查看昨天下单的裤子订单</Plan><Finish>,<Plan>#订单#在$抖音火山版$中查看昨天下单的裤子订单</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['订单'],['订单'],1,['抖音火山版'],['抖音火山版'],1,2.9527
火山小视频里买的耳环怎么查啊？YoYo能教我吗？,<Plan>#订单#在$抖音火山版$中查看耳环订单</Plan><Finish>,<Plan>#订单#在$抖音火山版$中查看耳环订单</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['订单'],['订单'],1,['抖音火山版'],['抖音火山版'],1,2.4563
抖音极速版里怎么查看我的订单信息？,<Plan>#订单#在$抖音极速版$中查看我的订单信息</Plan><Finish>,<Plan>#订单#在$抖音极速版$中查看订单信息</Plan><Finish>,0,1.0000,0.9744,0.9474,0.9189,0.9630,0.9429,0.9756,['订单'],['订单'],1,['抖音极速版'],['抖音极速版'],1,2.4777
帮我查一下抖音极速版里面的订单列表。,<Plan>#订单#在$抖音极速版$中查看订单列表</Plan><Finish>,<Plan>#订单#在$抖音极速版$中查看订单列表</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['订单'],['订单'],1,['抖音极速版'],['抖音极速版'],1,2.5423
在抖音极速版里怎么查看商城里的待支付订单？,<Plan>#订单#在$抖音极速版$中查看待支付订单</Plan><Finish>,<Plan>#订单#在$抖音极速版$中查看商城待支付订单</Plan><Finish>,0,0.9535,0.9286,0.9024,0.8750,0.9643,0.9444,0.9762,['订单'],['订单'],1,['抖音极速版'],['抖音极速版'],1,2.7698
帮我打开极速版抖音的商城，看看有没有我的待支付订单。,<Plan>#订单#在$抖音极速版$中查看待支付订单</Plan><Finish>,<Plan>#订单#在$抖音极速版$中查看待支付订单</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['订单'],['订单'],1,['抖音极速版'],['抖音极速版'],1,2.5417
请帮我查看抖音极速版商城里的待发货订单。,<Plan>#订单#在$抖音极速版$中查看待发货订单</Plan><Finish>,<Plan>#订单#在$抖音极速版$中查看待发货订单</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['订单'],['订单'],1,['抖音极速版'],['抖音极速版'],1,2.6301
抖音极速版，我能在哪里找到我商城中那些还没发货的订单？,<Plan>#订单#在$抖音极速版$中查看未发货订单</Plan><Finish>,<Plan>#订单#在$抖音极速版$中查看未发货的订单</Plan><Finish>,0,0.9762,0.9512,0.9250,0.8974,0.9818,0.9577,0.9880,['订单'],['订单'],1,['抖音极速版'],['抖音极速版'],1,2.6941
抖音极速版里怎么查看商城里的待收货订单？,<Plan>#订单#在$抖音极速版$中查看待收货订单</Plan><Finish>,<Plan>#订单#在$抖音极速版$中查看商城待收货订单</Plan><Finish>,0,0.9535,0.9286,0.9024,0.8750,0.9643,0.9444,0.9762,['订单'],['订单'],1,['抖音极速版'],['抖音极速版'],1,2.7824
帮我打开极速版抖音，去商城里看看我的待收货订单。,<Plan>#订单#在$抖音极速版$中查看待收货订单</Plan><Finish>,<Plan>#订单#在$抖音极速版$中查看待收货订单</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['订单'],['订单'],1,['抖音极速版'],['抖音极速版'],1,2.6538
抖音极速版里的商城待评价订单在哪里看？,<Plan>#订单#在$抖音极速版$中查看待评价订单</Plan><Finish>,<Plan>#订单#在$抖音极速版$中查看待评价订单</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['订单'],['订单'],1,['抖音极速版'],['抖音极速版'],1,2.4885
帮我打开极速版抖音商城，查看待评价的订单。,<Plan>#订单#在$抖音极速版$中查看待评价订单</Plan><Finish>,<Plan>#订单#在$抖音极速版$中查看待评价的订单</Plan><Finish>,0,0.9762,0.9512,0.9250,0.8974,0.9818,0.9577,0.9880,['订单'],['订单'],1,['抖音极速版'],['抖音极速版'],1,2.6980
抖音极速版里怎么查看商城里的售后订单？,<Plan>#订单#在$抖音极速版$中查看售后订单</Plan><Finish>,<Plan>#订单#在$抖音极速版$中查看商城售后订单</Plan><Finish>,0,0.9524,0.9268,0.9000,0.8718,0.9630,0.9429,0.9756,['订单'],['订单'],1,['抖音极速版'],['抖音极速版'],1,2.6335
帮我打开极速版抖音的商城售后订单页面。,<Plan>#订单#在$抖音极速版$中打开商城售后订单页面</Plan><Finish>,<Plan>#订单#在$抖音极速版$中打开商城售后订单页面</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['订单'],['订单'],1,['抖音极速版'],['抖音极速版'],1,2.6981
在抖音极速版里帮我查一下蓝牙耳机的订单。,<Plan>#订单#在$抖音极速版$中查看蓝牙耳机的订单</Plan><Finish>,<Plan>#订单#在$抖音极速版$中查看蓝牙耳机的订单</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['订单'],['订单'],1,['抖音极速版'],['抖音极速版'],1,2.6346
我想在极速版抖音里找找之前买的手账本订单，能帮我吗？,<Plan>#订单#在$抖音极速版$中查找手账本订单</Plan><Finish>,<Plan>#订单#在$抖音极速版$中查找手账本订单</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['订单'],['订单'],1,['抖音极速版'],['抖音极速版'],1,2.7455
YoYo，帮我查一下京东待付款订单在哪？,<Plan>#订单#在$京东$中查看待付款订单</Plan><Finish>,<Plan>#订单#在$京东$中查看待付款订单</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['订单'],['订单'],1,['京东'],['京东'],1,2.1605
我在京东商城有未支付的订单吗？,<Plan>#订单#在$京东$中查看未支付订单</Plan><Finish>,<Plan>#订单#在$京东$中查看未支付的订单</Plan><Finish>,0,0.9744,0.9474,0.9189,0.8889,0.9796,0.9538,0.9870,['订单'],['订单'],1,['京东'],['京东'],1,2.4503
YoYo，帮我查一下京东商城里待收货的订单。,<Plan>#订单#在$京东$中查看待收货订单</Plan><Finish>,<Plan>#订单#在$京东$中查看待收货的订单</Plan><Finish>,0,0.9744,0.9474,0.9189,0.8889,0.9796,0.9538,0.9870,['订单'],['订单'],1,['京东'],['京东'],1,2.5134
京东的待收货订单在哪里看？,<Plan>#订单#在$京东$中查看待收货订单</Plan><Finish>,<Plan>#订单#在$京东$中查看待收货订单</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['订单'],['订单'],1,['京东'],['京东'],1,2.5273
YoYo助手，帮我查看京东中待服务的订单详情。,<Plan>#订单#在$京东$中查看待服务订单详情</Plan><Finish>,<Plan>#订单#在$京东$中查看待服务的订单详情</Plan><Finish>,0,0.9756,0.9500,0.9231,0.8947,0.9811,0.9565,0.9877,['订单'],['订单'],1,['京东'],['京东'],1,2.5273
在京东商城里怎么找到我的待服务订单？,<Plan>#订单#在$京东$中查看待服务订单</Plan><Finish>,<Plan>#订单#在$京东$中查看待服务订单</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['订单'],['订单'],1,['京东'],['京东'],1,2.2991
YoYo，快帮我打开京东商城，我要查看待评价的订单。,<Plan>#订单#在$京东$中查看待评价订单</Plan><Finish>,<Plan>#订单#在$京东$中查看待评价的订单</Plan><Finish>,0,0.9744,0.9474,0.9189,0.8889,0.9796,0.9538,0.9870,['订单'],['订单'],1,['京东'],['京东'],1,2.5062
在京东里怎么找到那些还没评价的订单啊？,<Plan>#订单#在$京东$中查看未评价订单</Plan><Finish>,<Plan>#订单#在$京东$中查找未评价的订单</Plan><Finish>,0,0.9487,0.8947,0.8378,0.7778,0.9388,0.8923,0.9610,['订单'],['订单'],1,['京东'],['京东'],1,2.4425
YoYo助手，我在京东商城申请退货后应该怎么操作？,<Plan>#订单#在$京东$中查看退货进度</Plan><Finish>,<Plan>#客服#在$京东$中查看退货操作指南</Plan><Finish>,0,0.8462,0.7895,0.7297,0.6667,0.8077,0.7879,0.8684,['订单'],['客服'],0,['京东'],['京东'],1,2.4190
JD售后流程是怎样的，能帮我查一下吗？,<Plan>#订单#在$京东$中查看售后流程</Plan><Finish>,<Plan>#客服#在$京东$中查看售后流程</Plan><Finish>,0,0.9459,0.9167,0.8857,0.8529,0.9200,0.9062,0.9459,['订单'],['客服'],0,['京东'],['京东'],1,2.2930
YoYo助手，帮我打开京东商城查看全部订单。,<Plan>#订单#在$京东$中查看全部订单</Plan><Finish>,<Plan>#订单#在$京东$中查看全部订单</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['订单'],['订单'],1,['京东'],['京东'],1,2.2920
在JD里怎么查看我所有的订单？,<Plan>#订单#在$京东$中查看所有订单</Plan><Finish>,<Plan>#订单#在$京东$中查看所有订单</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['订单'],['订单'],1,['京东'],['京东'],1,2.3546
我在京东商城里怎么查不到我的吸尘器订单？,<Plan>#订单#在$京东$中查看吸尘器订单</Plan><Finish>,<Plan>#订单#在$京东$中查看吸尘器订单</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['订单'],['订单'],1,['京东'],['京东'],1,2.6125
帮我查一下JD上有没有昨天下单的保温杯订单。,<Plan>#订单#在$京东$中查看昨天下单的保温杯订单</Plan><Finish>,<Plan>#订单#在$京东$中查看昨天下单的保温杯订单</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['订单'],['订单'],1,['京东'],['京东'],1,2.8809
YoYo，帮我查看一下我在快手上的订单信息。,<Plan>#订单#在$快手$中查看订单信息</Plan><Finish>,<Plan>#订单#在$快手$中查看订单信息</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['订单'],['订单'],1,['快手'],['快手'],1,2.2906
在快手app里怎么找到我的订单记录？,<Plan>#订单#在$快手$中查看订单记录</Plan><Finish>,<Plan>#订单#在$快手$中查看订单记录</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['订单'],['订单'],1,['快手'],['快手'],1,2.2908
我在快手视频里怎么找不到商城待支付的订单？,<Plan>#订单#在$快手$中查看待支付订单</Plan><Finish>,<Plan>#订单#在$快手$中查找待支付的订单</Plan><Finish>,0,0.9487,0.8947,0.8378,0.7778,0.9388,0.8923,0.9610,['订单'],['订单'],1,['快手'],['快手'],1,2.4236
帮我查一下快手app里的商城待支付订单。,<Plan>#订单#在$快手$中查看待支付订单</Plan><Finish>,<Plan>#订单#在$快手$中查看商城待支付订单</Plan><Finish>,0,0.9500,0.9231,0.8947,0.8649,0.9600,0.9394,0.9744,['订单'],['订单'],1,['快手'],['快手'],1,2.4236
YoYo，帮我查一下快手里面待发货的订单在哪看。,<Plan>#订单#在$快手$中查看待发货订单</Plan><Finish>,<Plan>#订单#在$快手$中查看待发货的订单</Plan><Finish>,0,0.9744,0.9474,0.9189,0.8889,0.9796,0.9538,0.9870,['订单'],['订单'],1,['快手'],['快手'],1,2.3609
我在快手视频里买了东西，怎么查看待发货的订单啊？,<Plan>#订单#在$快手$中查看待发货订单</Plan><Finish>,<Plan>#订单#在$快手$中查看待发货的订单</Plan><Finish>,0,0.9744,0.9474,0.9189,0.8889,0.9796,0.9538,0.9870,['订单'],['订单'],1,['快手'],['快手'],1,2.4780
YoYo，快帮我找到快手商城里的待收货订单。,<Plan>#订单#在$快手$中查看待收货订单</Plan><Finish>,<Plan>#订单#在$快手$中找到待收货订单</Plan><Finish>,0,0.9474,0.9189,0.8889,0.8571,0.9167,0.9062,0.9474,['订单'],['订单'],1,['快手'],['快手'],1,2.4143
