user_prompt_task,ground_truth,model_output,is_perfect_match,fn_accuracy,required_param_recall,param_f1,param_bleu_1,param_bleu_2,param_bleu_3,param_bleu_4,param_rouge_1,param_rouge_2,param_rouge_l,delay_seconds
在淘宝中搜索好评率99%以上的手账素材店铺,"[['1', 'search_stores(app=""淘宝"", search_info=""手账素材"", order_type=""无"", filter_type=""好评率99%以上"")']]","[['1', 'search_stores(app=淘宝, search_info=手账素材, filter_type=好评率99%以上, order_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3470
在闲鱼中搜索我的收藏里的徕卡相机,"[['1', 'search_in_favorite_goods(app=""闲鱼"", search_info=""徕卡相机"")']]","[['1', 'search_in_favorite_goods(app=闲鱼, search_info=徕卡相机)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.1673
在淘宝中签到红包,"[['1', 'sign_in(app=""淘宝"", page_type=""红包"")']]","[['1', 'sign_in(app=淘宝, page_type=红包)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2783
在抖音极速版中使用商城的拍照找同款功能,"[['1', 'open_camera_search(app=""抖音极速版"")']]","[['1', 'open_camera_search(app=抖音极速版)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9538
在得物中查看“诗集”的订单,"[['1', 'search_order(app=""得物"", search_info=""诗集"", order_status=""无"")']]","[['1', 'search_order(app=得物, search_info=诗集, order_status=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4256
在得物中查找复古咖啡杯,"[['1', 'search_goods(app=""得物"", search_info=""复古咖啡杯"", order_type=""无"")']]","[['1', 'search_goods(app=得物, search_info=复古咖啡杯, order_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4897
在得物中联系客服,"[['1', 'open_customer_service(app=""得物"")']]","[['1', 'open_customer_service(app=得物)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4045
在抖音火山版中查看商城订单的待取件物流情况,"[['1', 'open_logistics_receive(app=""抖音火山版"", filter_type=""待取件"")']]","[['1', 'open_logistics_receive(app=抖音火山版, filter_type=待取件)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0529
在京东中查看待评价订单,"[['1', 'open_orders_bought(app=""京东"", order_status=""待评价"")']]","[['1', 'open_orders_bought(app=京东, order_status=待评价)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5528
在京东中查找村上春树的小说集,"[['1', 'search_goods(app=""京东"", search_info=""村上春树 小说集"", order_type=""无"")']]","[['1', 'search_goods(app=京东, search_info=村上春树的小说集, order_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9217
在拼多多中查找有机花盆店铺,"[['1', 'search_stores(app=""拼多多"", search_info=""有机花盆"", order_type=""无"", filter_type=""无"")']]","[['1', 'search_stores(app=拼多多, search_info=有机花盆)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4877
在唯品会中查看已完成的待付款订单,"[['1', 'open_orders_bought(app=""唯品会"", order_status=""已完成的待付款"")']]","[['1', 'open_orders_bought(app=唯品会, order_status=已完成的待付款)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2353
在唯品会中查看待付款订单,"[['1', 'open_orders_bought(app=""唯品会"", order_status=""待付款"")']]","[['1', 'open_orders_bought(app=唯品会, order_status=待付款)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8486
在转转中导航到待评价的退款售后部分,"[['1', 'open_orders_bought(app=""转转"", order_status=""待评价退款售后"")']]","[['1', 'open_orders_bought(app=转转, order_status=待评价退款售后)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0508
在拼多多中搜索园艺工具并将结果按价格从高到低排序,"[['1', 'search_goods(app=""拼多多"", search_info=""园艺工具"", order_type=""价格从高到低"")']]","[['1', 'search_goods(app=拼多多, search_info=园艺工具, order_type=价格从高到低)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0194
在抖音极速版中的商城区域访问待收货订单,"[['1', 'open_orders_bought(app=""抖音极速版"", order_status=""待收货"")']]","[['1', 'open_orders_bought(app=抖音极速版, order_status=待收货)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.1378
在京东中清空搜索记录,"[['1', 'delete_search_history(app=""京东"")']]","[['1', 'delete_search_history(app=京东)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3619
在淘宝中查看待收货订单,"[['1', 'open_orders_bought(app=""淘宝"", order_status=""待收货"")']]","[['1', 'open_orders_bought(app=淘宝, order_status=待收货)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7176
在转转中搜索并综合排序'剧本杀道具',"[['1', 'search_goods(app=""转转"", search_info=""剧本杀道具"", order_type=""综合 "")']]","[['1', 'search_goods(app=转转, search_info=剧本杀道具, order_type=综合)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4752
在转转中搜索我买到的多功能料理锅订单,"[['1', 'search_order(app=""转转"", search_info=""多功能料理锅"", order_status=""我买到的"")']]","[['1', 'search_order(app=转转, search_info=多功能料理锅, order_status=我买到的)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9797
在拼多多中搜索旅行箱店铺按销量排序,"[['1', 'search_stores(app=""拼多多"", search_info=""旅行箱"", order_type=""销量"", filter_type=""无"")']]","[['1', 'search_stores(app=拼多多, search_info=旅行箱, order_type=销量)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2689
在唯品会中搜索并按销量排序投资指南,"[['1', 'search_goods(app=""唯品会"", search_info=""投资指南"", order_type=""销量"")']]","[['1', 'search_goods(app=唯品会, search_info=投资指南, order_type=销量)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8669
在京东中搜索手账用品的店铺,"[['1', 'search_stores(app=""京东"", search_info=""手账用品"", order_type=""无"", filter_type=""无"")']]","[['1', 'search_stores(app=京东, search_info=手账用品)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4847
在快手商城中搜索DIY手工套装,"[['1', 'search_goods(app=""快手"", search_info=""DIY手工套装"", order_type=""无"")']]","[['1', 'search_goods(app=快手商城, search_info=DIY手工套装, order_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8654
在淘宝中查看取件信息,"[['1', 'open_logistics_receive(app=""淘宝"", filter_type=""待取件"")']]","[['1', 'open_logistics_receive(app=""淘宝"", filter_type=""待取件"")']]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,3.8279
在淘宝中查看派送中的寄件,"[['1', 'open_logistics_send(app=""淘宝"", filter_type=""派送中"")']]","[['1', 'open_logistics_send(app=淘宝, filter_type=派送中)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8280
在淘宝中查看已开发票,"[['1', 'open_invoice_page(app=""淘宝"", page_type=""已开票发票"")']]","[['1', 'open_invoice_page(app=淘宝, page_type=已开票发票)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9239
在淘宝中查看待付款订单,"[['1', 'open_orders_bought(app=""淘宝"", order_status=""待付款"")']]","[['1', 'open_orders_bought(app=淘宝, order_status=待付款)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4117
在淘宝中查看待申请发票,"[['1', 'open_invoice_page(app=""淘宝"", page_type=""待申请发票"")']]","[['1', 'open_invoice_page(app=淘宝, page_type=待申请发票)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4122
在淘宝中搜索‘潮玩盲盒’店铺并按卖得最多的排序,"[['1', 'search_stores(app=""淘宝"", search_info=""潮玩盲盒"", order_type=""销量"")']]","[['1', 'search_stores(app=淘宝, search_info=潮玩盲盒, order_type=销量)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6715
在淘宝中搜索'手账用品'的店铺并筛选好评率98%以上,"[['1', 'search_stores(app=""淘宝"", search_info=""手账用品"", order_type=""无"", filter_type=""好评率98%以上"")']]","[['1', 'search_stores(app=淘宝, search_info=手账用品, filter_type=好评率98%以上)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5511
在淘宝中查看寄件的信息,"[['1', 'open_logistics_send(app=""淘宝"", filter_type=""无"")']]","[['1', 'open_logistics_send(app=淘宝)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1456
在天猫中查看待发货商品,"[['1', 'open_orders_bought(app=""天猫"", order_status=""待发货"")']]","[['1', 'open_orders_bought(app=天猫, order_status=待发货)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8483
在天猫中查看待付款订单,"[['1', 'open_orders_bought(app=""天猫"", order_status=""待付款"")']]","[['1', 'open_orders_bought(app=天猫, order_status=待付款)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8485
在天猫中按最早收藏排序查看收藏夹,"[['1', 'open_favorite_goods(app=""天猫"", order_type=""最早收藏在前"", filter_type=""无"")']]","[['1', 'open_favorite_goods(app=天猫, filter_type=无, order_type=最早收藏在前)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9724
在天猫中搜索德国厨具品牌店,"[['1', 'search_stores(app=""天猫"", search_info=""德国厨具品牌店"", order_type=""无"", filter_type=""无"")']]","[['1', 'search_stores(app=天猫, search_info=德国厨具品牌店, filter_type=无, order_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1674
在唯品会中查看待评价订单,"[['1', 'open_orders_bought(app=""唯品会"", order_status=""待评价"")']]","[['1', 'open_orders_bought(app=唯品会, order_status=待评价)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2241
在唯品会中查看收藏的宝贝中最近一个月的好货,"[['1', 'open_favorite_goods(app=""唯品会"", order_type=""无"", filter_type=""30天内"")']]","[['1', 'open_favorite_goods(app=唯品会, filter_type=30天内, order_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.4032
在唯品会中签到,"[['1', 'sign_in(app=""唯品会"", page_type=""无"")']]","[['1', 'sign_in(app=唯品会)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7584
在唯品会中查看我的收藏中的打折商品,"[['1', 'open_favorite_goods(app=""唯品会"", order_type=""无"", filter_type=""促销"")']]","[['1', 'open_favorite_goods(app=唯品会, filter_type=降价, order_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9655
在拼多多中联系客服查询派送中的快递,"[['1', 'open_logistics_receive(app=""拼多多"", filter_type=""派送中"")']]","[['1', 'open_logistics_receive(app=拼多多, filter_type=派送中)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0662
在淘宝中管理购物车,"[['1', 'open_cart_content(app=""淘宝"", filter_type=""管理"")']]","[['1', 'open_cart_content(app=淘宝, filter_type=管理)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4763
在抖音商城中显示我搜索过的内容,"[['1', 'open_search_history(app=""抖音"")']]","[['1', 'open_search_history(app=抖音商城)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7609
在天猫中显示退款和售后订单,"[['1', 'open_orders_bought(app=""天猫"", order_status=""退款售后"")']]","[['1', 'open_orders_bought(app=天猫, order_status=退款售后)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8915
在唯品会中显示售后详情,"[['1', 'open_orders_bought(app=""唯品会"", order_status=""退款售后"")']]","[['1', 'search_order(app=唯品会, search_info=售后详情, order_status=退换售后)']]",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.4494
在闲鱼中查看降价宝贝,"[['1', 'open_favorite_goods(app=""闲鱼"", order_type=""无"", filter_type=""降价"")']]","[['1', 'open_favorite_goods(app=闲鱼, filter_type=降价, order_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7031
在淘宝中拍摄DIY耳钉搜同款,"[['1', 'open_camera_search(app=""淘宝"")']]","[['1', 'open_camera_search(app=""淘宝"")'], ['2', 'search_goods(app=""淘宝"", search_info=""DIY耳钉"", order_type=""无"")']]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,7.1018
在天猫中使用拍照搜一搜,"[['1', 'open_camera_search(app=""天猫"")']]","[['1', 'open_camera_search(app=天猫)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7249
在阿里巴巴中查看心理学书籍的订单,"[['1', 'search_order(app=""阿里巴巴"", search_info=""心理学书籍"", order_status=""无"")']]","[['1', 'search_order(app=""阿里巴巴"", search_info=""心理学书籍"", order_status=""无"")']]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,4.6015
在阿里巴巴中查找按回头率排序的DIY手工材料的店铺,"[['1', 'search_stores(app=""阿里巴巴"", search_info=""DIY手工材料"", order_type=""回头率"", filter_type=""无"")']]","[['1', 'search_stores(app=阿里巴巴, search_info=DIY手工材料, order_type=回头率)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3804
在阿里巴巴中查看我关注的店铺,"[['1', 'open_favorite_stores(app=""阿里巴巴"")']]","[['1', 'open_favorite_stores(app=阿里巴巴)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7320
在阿里巴巴中查看常购商品,"[['1', 'open_cart_content(app=""阿里巴巴"", filter_type=""常购"")']]","[['1', 'open_cart_content(app=阿里巴巴, filter_type=常购)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8815
在阿里巴巴中联系客服,"[['1', 'open_customer_service(app=""阿里巴巴"")']]","[['1', 'open_customer_service(app=阿里巴巴)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6577
在阿里巴巴中翻看我收藏的买过商品,"[['1', 'open_favorite_goods(app=""阿里巴巴"", order_type=""无"", filter_type=""已买过"")']]","[['1', 'open_favorite_goods(app=阿里巴巴, filter_type=买过, order_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7627
在阿里巴巴中查找收藏中的DIY手工材料,"[['1', 'search_in_favorite_goods(app=""阿里巴巴"", search_info=""DIY手工材料"")']]","[['1', 'search_in_favorite_goods(app=阿里巴巴, search_info=DIY手工材料)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.3484
在得物中查看想要的园艺剪刀,"[['1', 'search_in_favorite_goods(app=""得物"", search_info=""园艺剪刀"")']]","[['1', 'search_in_favorite_goods(app=得物, search_info=园艺剪刀)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6306
在得物中处理发票服务,"[['1', 'open_invoice_page(app=""得物"", page_type=""无"")']]","[['1', 'open_invoice_page(app=得物, page_type=发票服务入口)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2145
在得物中搜索限量版动漫手办,"[['1', 'search_goods(app=""得物"", search_info=""限量版动漫手办"", order_type=""无"")']]","[['1', 'search_goods(app=得物, search_info=限量版动漫手办, order_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1444
在得物中查找销量最高的限量版运动鞋,"[['1', 'search_goods(app=""得物"", search_info=""限量版运动鞋"", order_type=""销量"")']]","[['1', 'search_goods(app=得物, search_info=限量版运动鞋, order_type=销量)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7014
在得物中查找并综合排序‘防水工作靴’,"[['1', 'search_goods(app=""得物"", search_info=""防水工作靴"", order_type=""综合 "")']]","[['1', 'search_goods(app=得物, search_info=防水工作靴, order_type=综合)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6336
在抖音火山版中查找商城中的滴灌系统按价格从低到高排序,"[['1', 'search_goods(app=""抖音火山版"", search_info=""滴灌系统"", order_type=""价格从低到高"")']]","[['1', 'search_goods(app=抖音火山版, search_info=滴灌系统, order_type=价格从低到高)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5741
在抖音极速版中的商城搜索‘DIY手账本’店铺按综合排序,"[['1', 'search_stores(app=""抖音极速版"", search_info=""DIY手账本"", order_type=""综合 "", filter_type=""无"")']]","[['1', 'search_stores(app=抖音极速版, search_info=DIY手账本, order_type=综合 )']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3154
在抖音极速版中显示我的收藏夹内容,"[['1', 'open_favorite_goods(app=""抖音极速版"", order_type=""无"", filter_type=""无"")']]","[['1', 'open_favorite_goods(app=抖音极速版)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8152
在抖音极速版中的商城查看'园艺工具',"[['1', 'search_goods(app=""抖音极速版"", search_info=""园艺工具"", order_type=""无"")']]","[['1', 'search_goods(app=抖音极速版, search_info=园艺工具, order_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8930
在抖音极速版中的商城查看我的售后订单,"[['1', 'open_orders_bought(app=""抖音极速版"", order_status=""退款售后"")']]","[['1', 'open_orders_bought(app=抖音极速版, order_status=退款售后)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9546
