user_prompt_task,ground_truth,model_output,is_perfect_match,fn_accuracy,required_param_recall,param_f1,param_bleu_1,param_bleu_2,param_bleu_3,param_bleu_4,param_rouge_1,param_rouge_2,param_rouge_l,delay_seconds
在唯品会中搜索我收藏的厨师刀具,"[['1', 'search_in_favorite_goods(app=""唯品会"", search_info=""厨师刀具"")']]","[{'name': 'search_in_favorite_goods', 'parameters': {'app': '唯品会', 'search_info': '厨师刀具'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.2338
在唯品会中搜索DIY手工材料包,"[['1', 'search_goods(app=""唯品会"", search_info=""DIY手工材料包"", order_type=""无"")']]","[{'name': 'search_goods', 'parameters': {'app': '唯品会', 'search_info': 'DIY手工材料包'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,1.0000,0.5000,1.0000,1.0000,1.0000,1.2321
在唯品会中联系客服,"[['1', 'open_customer_service(app=""唯品会"")']]","[{'name': 'open_customer_service', 'parameters': {'app': '唯品会'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8441
在闲鱼中查看我收藏的失效商品,"[['1', 'open_favorite_goods(app=""闲鱼"", order_type=""无"", filter_type=""失效"")']]","[{'name': 'open_favorite_goods', 'parameters': {'app': '闲鱼', 'filter_type': '失效'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.1037
在闲鱼中查看我的退款中订单,"[['1', 'open_orders_bought(app=""闲鱼"", order_status=""退款中"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '闲鱼', 'order_status': '退款中'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.2041
在闲鱼中查看我卖出的商品清单,"[['1', 'open_orders_sold(app=""闲鱼"", order_status=""全部"")']]","[{'name': 'open_orders_sold', 'parameters': {'app': '闲鱼', 'order_status': '我卖出的'}}]",0.0000,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000,0.0000,0.5000,0.5000,0.5000,1.2045
在闲鱼中查看最近搜索,"[['1', 'open_search_history(app=""闲鱼"")']]","[{'name': 'open_search_history', 'parameters': {'app': '闲鱼'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8462
在抖音中查看购物车中的降价商品,"[['1', 'open_cart_content(app=""抖音"", filter_type=""降价"")']]","[{'name': 'open_cart_content', 'parameters': {'app': '抖音', 'filter_type': '降价'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0460
在抖音中查看购物车中的有货商品,"[['1', 'open_cart_content(app=""抖音"", filter_type=""有货"")']]","[{'name': 'open_cart_content', 'parameters': {'app': '抖音', 'filter_type': '有货'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0995
在抖音中查看购物车中的降价商品,"[['1', 'open_cart_content(app=""抖音"", filter_type=""降价"")']]","[{'name': 'open_cart_content', 'parameters': {'app': '抖音', 'filter_type': '降价'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0729
在抖音火山版中的商城查看订单物流,"[['1', 'open_logistics_receive(app=""抖音火山版"", filter_type=""无"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '抖音火山版'}}]",0.0000,1.0000,1.0000,0.6667,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8701
在抖音火山版中查看商城的待评价订单,"[['1', 'open_orders_bought(app=""抖音火山版"", order_status=""待评价"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '抖音火山版', 'order_status': '待评价'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1589
在抖音火山版中查看我的订单,"[['1', 'open_orders_bought(app=""抖音火山版"", order_status=""无"")']]","[{'name': 'search_order', 'parameters': {'app': '抖音火山版', 'search_info': '我的订单'}}]",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1077
在抖音火山版中查看已购商品的运送中物流,"[['1', 'open_logistics_receive(app=""抖音火山版"", filter_type=""运输中"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '抖音火山版', 'filter_type': '运输中'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1562
在抖音火山版中查看商城订单物流中的派送中部分,"[['1', 'open_logistics_receive(app=""抖音火山版"", filter_type=""派送中"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '抖音火山版', 'filter_type': '派送中'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.2125
在抖音极速版中查看购物车内有货的商品,"[['1', 'open_cart_content(app=""抖音极速版"", filter_type=""有货"")']]","[{'name': 'open_cart_content', 'parameters': {'app': '抖音极速版', 'filter_type': '有货'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1096
在抖音极速版中查看商城订单的代取件物流,"[['1', 'open_logistics_receive(app=""抖音极速版"", filter_type=""待取件"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '抖音极速版', 'filter_type': '待取件'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1856
在抖音极速版中查看商城订单运送中的物流,"[['1', 'open_logistics_receive(app=""抖音极速版"", filter_type=""运输中"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '抖音极速版', 'filter_type': '派送中'}}]",0.0000,1.0000,1.0000,1.0000,0.6667,0.5000,0.5000,0.5000,0.6667,0.5000,0.6667,1.2184
在抖音极速版中查看商城订单中的派送中物流,"[['1', 'open_logistics_receive(app=""抖音极速版"", filter_type=""派送中"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '抖音极速版', 'filter_type': '派送中'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.2452
在抖音极速版中查看我的商品订单,"[['1', 'open_orders_bought(app=""抖音极速版"", order_status=""无"")']]","[{'name': 'search_order', 'parameters': {'app': '抖音极速版', 'search_info': '我的商品订单'}}]",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1689
在抖音极速版中的商城搜索关注店铺的限量版手账,"[['1', 'search_in_favorite_stores(app=""抖音极速版"", search_info=""限量版手账"")']]","[{'name': 'search_in_favorite_stores', 'parameters': {'app': '抖音极速版', 'search_info': '限量版手账'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.2892
在抖音极速版中的商城展示搜索历史,"[['1', 'open_search_history(app=""抖音极速版"")']]","[{'name': 'open_search_history', 'parameters': {'app': '抖音极速版'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8334
在抖音极速版中的商城搜索专业级炒锅按价格升序排列,"[['1', 'search_goods(app=""抖音极速版"", search_info=""专业级炒锅"", order_type=""价格从低到高"")']]","[{'name': 'search_goods', 'parameters': {'app': '抖音极速版', 'search_info': '专业级炒锅', 'order_type': '价格从低到高'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.6070
在抖音极速版中的商城查找'空气炸锅'销量最高,"[['1', 'search_goods(app=""抖音极速版"", search_info=""空气炸锅"", order_type=""销量"")']]","[{'name': 'search_goods', 'parameters': {'app': '抖音极速版', 'search_info': '空气炸锅', 'order_type': '销量'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.3546
在抖音极速版中的商城查看订单物流签收情况,"[['1', 'open_logistics_receive(app=""抖音极速版"", filter_type=""已签收"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '抖音极速版'}}]",0.0000,1.0000,1.0000,0.6667,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8336
在抖音中查看已购商品的物流签收状态,"[['1', 'open_logistics_receive(app=""抖音"", filter_type=""已签收"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '抖音'}}]",0.0000,1.0000,1.0000,0.6667,1.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0.7469
在抖音商城中查看待发货订单,"[['1', 'open_orders_bought(app=""抖音"", order_status=""待发货"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '抖音商城', 'order_status': '待发货'}}]",0.0000,1.0000,1.0000,1.0000,0.7500,0.6667,0.5000,0.0000,0.8333,0.7500,0.8333,1.0475
在抖音商城中查看在途包裹,"[['1', 'open_logistics_receive(app=""抖音"", filter_type=""运输中"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '抖音商城', 'filter_type': '运输中'}}]",0.0000,1.0000,1.0000,1.0000,0.7500,0.6667,0.5000,0.0000,0.8333,0.7500,0.8333,1.0916
在抖音商城中查看正在派送的订单物流,"[['1', 'open_logistics_receive(app=""抖音"", filter_type=""派送中"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '抖音商城', 'filter_type': '派送中'}}]",0.0000,1.0000,1.0000,1.0000,0.7500,0.6667,0.5000,0.0000,0.8333,0.7500,0.8333,1.1892
在抖音商城中使用拍照找同款功能,"[['1', 'open_camera_search(app=""抖音"")']]","[{'name': 'open_camera_search', 'parameters': {'app': '抖音商城'}}]",0.0000,1.0000,1.0000,1.0000,0.5000,0.3333,0.0000,0.0000,0.6667,0.5000,0.6667,0.7857
在抖音商城中查看待支付订单,"[['1', 'open_orders_bought(app=""抖音"", order_status=""待付款"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '抖音商城', 'order_status': '待付款'}}]",0.0000,1.0000,1.0000,1.0000,0.7500,0.6667,0.5000,0.0000,0.8333,0.7500,0.8333,1.1856
在天猫中访问购物车,"[['1', 'open_cart_content(app=""天猫"", filter_type=""无"")']]","[{'name': 'open_cart_content', 'parameters': {'app': '天猫'}}]",0.0000,1.0000,1.0000,0.6667,1.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0.7345
在唯品会中翻看我收藏的失效宝贝,"[['1', 'open_favorite_goods(app=""唯品会"", order_type=""无"", filter_type=""失效"")']]","[{'name': 'open_favorite_goods', 'parameters': {'app': '唯品会', 'filter_type': '失效'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,0.5000,0.0000,1.0000,1.0000,1.0000,1.1875
在阿里巴巴中签到领取元宝,"[['1', 'sign_in(app=""阿里巴巴"", page_type=""无"")']]","[{'name': 'sign_in', 'parameters': {'app': '阿里巴巴'}}]",0.0000,1.0000,1.0000,0.6667,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.7407
在拼多多中打卡,"[['1', 'sign_in(app=""拼多多"", page_type=""无"")']]","[[""1"", ""sign_in(app=\""拼多多\"", page_type=\""无\"")""]]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.7169
在京东中签到领取京豆,"[['1', 'sign_in(app=""京东"", page_type=""无"")']]","[{'name': 'sign_in', 'parameters': {'app': '京东'}}]",0.0000,1.0000,1.0000,0.6667,1.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0.7455
在淘宝中查看收藏中的90天内的宝贝,"[['1', 'open_favorite_goods(app=""淘宝"", order_type=""无"", filter_type=""90天内"")']]","[{'name': 'open_favorite_goods', 'parameters': {'app': '淘宝', 'filter_type': '90天内'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,0.5000,0.5000,1.0000,1.0000,1.0000,1.1749
在天猫中翻看收藏夹中的已买过的东西,"[['1', 'open_favorite_goods(app=""天猫"", order_type=""无"", filter_type=""已买过"")']]","[{'name': 'open_favorite_goods', 'parameters': {'app': '天猫', 'filter_type': '已买过'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,0.5000,0.0000,1.0000,1.0000,1.0000,1.1707
在拼多多中查看订单列表,"[['1', 'open_orders_bought(app=""拼多多"", order_status=""无"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '拼多多'}}]",0.0000,1.0000,1.0000,0.6667,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.8688
在天猫中查看我搜过的内容,"[['1', 'open_search_history(app=""天猫"")']]","[{'name': 'open_search_history', 'parameters': {'app': '天猫'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8489
在京东中打开相机,"[['1', 'open_camera_search(app=""京东"")']]","[[""open_camera_search"", ""app=京东""]]",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5413
在京东中查看购物车,"[['1', 'open_cart_content(app=""京东"", filter_type=""无"")']]","[{'name': 'open_cart_content', 'parameters': {'app': '京东'}}]",0.0000,1.0000,1.0000,0.6667,1.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0.8576
在京东中寄快递,"[['1', 'open_express_delivery(app=""京东"")']]","[{'name': 'open_express_delivery', 'parameters': {'app': '京东'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9111
在京东中查看快递轨迹,"[['1', 'open_logistics_receive(app=""京东"", filter_type=""无"")']]","[{'name': 'open_express_delivery', 'parameters': {'app': '京东'}}]",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9113
在京东中查看我寄的快递揽件情况,"[['1', 'open_logistics_send(app=""京东"", filter_type=""已揽件"")']]","[{'name': 'open_express_delivery', 'parameters': {'app': '京东'}}]",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8849
在京东中查看我寄快递的东西,"[['1', 'open_logistics_send(app=""京东"", filter_type=""无"")']]","[{'name': 'open_express_delivery', 'parameters': {'app': '京东'}}]",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8855
在京东中查看我的快递揽件情况,"[['1', 'open_logistics_receive(app=""京东"", filter_type=""已揽件"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '京东', 'filter_type': '待揽件'}}]",0.0000,1.0000,1.0000,1.0000,0.8333,0.7500,0.0000,0.0000,0.8333,0.7500,0.8333,1.1171
在京东中查看我的待服务订单,"[['1', 'open_orders_bought(app=""京东"", order_status=""待服务"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '京东', 'order_status': '待服务'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0601
在京东中查看待付款订单,"[['1', 'open_orders_bought(app=""京东"", order_status=""待付款"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '京东', 'order_status': '待付款'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0600
在京东中查看我的待收货订单,"[['1', 'open_orders_bought(app=""京东"", order_status=""待收货"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '京东', 'order_status': '待收货'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0877
在京东中查看派送中的快递轨迹,"[['1', 'open_logistics_receive(app=""京东"", filter_type=""派送中"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '京东', 'filter_type': '派送中'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1216
在京东中查找收藏里的降价宝贝,"[['1', 'open_favorite_goods(app=""京东"", order_type=""无"", filter_type=""降价"")']]","[{'name': 'open_favorite_goods', 'parameters': {'app': '京东', 'filter_type': '降价'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0.9381
在京东中查看收藏中的已下架商品,"[['1', 'open_favorite_goods(app=""京东"", order_type=""无"", filter_type=""下架"")']]","[{'name': 'open_favorite_goods', 'parameters': {'app': '京东', 'filter_type': '下架'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0173
在抖音商城中查看售后处理的单子,"[['1', 'open_orders_bought(app=""抖音"", order_status=""退换售后"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '抖音商城', 'order_status': '退款售后'}}]",0.0000,1.0000,1.0000,1.0000,0.6250,0.3333,0.0000,0.0000,0.7083,0.4167,0.7083,1.1342
在抖音极速版中完成赚钱任务签到领取金币,"[['1', 'sign_in(app=""抖音极速版"", page_type=""金币"")']]","[[""1"", ""sign_in(app=\""抖音极速版\"", page_type=\""金币\"")]""]",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7867
在唯品会中查看物流,"[['1', 'open_logistics_receive(app=""唯品会"", filter_type=""无"")']]","[[""1"", ""open_logistics_receive(app='唯品会', filter_type='无')""]]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.7886
在快手中清理商城搜索记录,"[['1', 'delete_search_history(app=""快手"")']]","[{'name': 'delete_search_history', 'parameters': {'app': '快手'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.7151
在阿里巴巴中查看收藏夹中的降价商品,"[['1', 'open_favorite_goods(app=""阿里巴巴"", order_type=""无"", filter_type=""降价"")']]","[{'name': 'open_favorite_goods', 'parameters': {'app': '阿里巴巴', 'filter_type': '降价'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,0.5000,0.5000,1.0000,1.0000,1.0000,0.9871
在拼多多中查看待收货的宝贝订单,"[['1', 'open_orders_bought(app=""拼多多"", order_status=""待收货"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '拼多多', 'order_status': '待收货'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0880
在抖音火山版中查看购物车中的降价商品,"[['1', 'open_cart_content(app=""抖音火山版"", filter_type=""降价"")']]","[{'name': 'open_cart_content', 'parameters': {'app': '抖音火山版', 'filter_type': '降价'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0609
在快手极速版中联系客服,"[['1', 'open_customer_service(app=""快手极速版"")']]","[{'name': 'open_customer_service', 'parameters': {'app': '快手极速版'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8290
在快手中联系官方客服,"[['1', 'open_customer_service(app=""快手"")']]","[{'name': 'open_customer_service', 'parameters': {'app': '快手'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.7370
在天猫中查看收藏夹里的最新收藏排序,"[['1', 'open_favorite_goods(app=""天猫"", order_type=""最近收藏在前"", filter_type=""无"")']]","[{'name': 'open_favorite_goods', 'parameters': {'app': '天猫', 'filter_type': '无', 'order_type': '最近收藏在前'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.4491
