大类,app,query,plan（在xx中做什么）,指令,ground_truth_tool
购物-打开,抖音火山版,在火山小视频的商城里能查一下“婴儿奶粉”的相关参数吗？,在火山小视频中的商城查找婴儿奶粉的相关参数,在抖音火山版的商城中打开<搜索内容>的参数,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-打开,抖音火山版,火山小视频里面那个儿童玩具积木的详情在哪找？,在火山小视频中打开儿童玩具积木的详情,在抖音火山版的商城中打开<搜索内容>的详情,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-搜索,抖音火山版,YoYo，帮我查一下抖音火山版商城里这件连衣裙送到杭州市西湖区文三路159号需要几天？,在抖音火山版中的商城查看连衣裙送达杭州市西湖区文三路159号的时间,在抖音火山版的商城中查看<搜索内容>送达<地址>的时间,"[{""name"": ""search_delivery_time(app, search_info_slot, address_slot)"", ""description"": ""搜索一件商品并根据给出的地址查询该商品送达该地址的预估运送时间""}]"
购物-购物车,抖音火山版,火山小视频里搜索内容为儿童防晒衣的商品怎么加入购物车？,在火山小视频中搜索儿童防晒衣并加入购物车,在抖音火山版的商城中将<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,抖音火山版,YoYo，我在抖音火山小视频的商城中看到一款背包，帮我加入购物车，要黑色双肩的那种。,在抖音火山小视频中的商城搜索背包并选择黑色双肩加入购物车,在抖音火山版的商城中将<规格>的<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,抖音火山版,YOYO，我在火山小视频的商城里搜索了儿童积木，帮我加入购物车2套。,在火山小视频中的商城搜索儿童积木并添加两套加入购物车,'在抖音火山版的商城中将<数量>的<搜索内容>加入购物车,[]
购物-购物车,抖音火山版,YoYo，快帮我把火山app里那款无线蓝牙耳机加到购物车，地址选西城区金融大街15号院5栋402。,"在火山app中将地址选西城区金融大街15号院5栋
402的无线蓝牙耳机加入购物车",在抖音火山版的商城中将送至<地址>的<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,抖音火山版,YoYo，我想在火山小视频的商城里加入购物车一件L码的棉质衬衫送至海淀区中关村大街5号楼301。,在火山小视频中将送至海淀区中关村大街5号楼301的L码的棉质衬衫加入购物车,在抖音火山版的商城中将送至<地址>的<数量><规格>的<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-下单,抖音火山版,我在抖音火山版商城里怎么下单一双运动鞋？,在抖音火山版中的商城下单运动鞋,在抖音火山版的商城中下单<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,抖音火山版,我想在火山小视频里下单两双42码的运动鞋。,在火山小视频中下单两双42码的运动鞋,在抖音火山版的商城中下单<规格>的<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,抖音火山版,我想在火山小视频的商城买3双运动袜，可以吗？,在火山小视频中的商城下单3双运动袜,在抖音火山版的商城中下单<数量>的<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,抖音火山版,我想在火山小视频里买双运动鞋，送到海淀区中关村大街5号科技大厦B座11层。,在火山小视频中的下单运动鞋送至海淀区中关村大街5号科技大厦B座11层,在抖音火山版的商城中下单<搜索内容>送至<地址>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,抖音火山版,我想用微信支付在火山小视频商城买一双运动鞋。,在火山小视频中的商城用微信支付买一双运动鞋,在抖音火山版的商城中用<支付方式>下单<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,抖音火山版,我在火山小视频的商城里能不能用花呗买一双42码的运动鞋送到杭州西湖区文三路159号？,在火山小视频中的商城下单一双42码的运动鞋用花呗送至杭州西湖区文三路159号,在抖音火山版的商城中下单<数量><规格>的<搜索内容>用<支付方式>送至<地址>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-收藏,抖音火山版,YoYo，我在火山小视频的商城里看到一款运动手环挺不错的，帮我收藏一下。,在火山小视频中的商城收藏运动手环,在抖音火山版的商城中收藏<搜索内容>,"[{""name"": ""add_into_favorite_goods(app, search_info_slot)"", ""description"": ""在app程序中搜索商品,并将其添加到商品收藏夹中""}]"
购物-搜索,抖音火山版,火山小视频里怎么打开商城的国家补贴专区然后搜索牛奶？,在火山小视频中打开商城的国家补贴专区并搜索牛奶,在抖音火山版中打开商城的国家补贴并搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,抖音火山版,抖音火山app里的商城直播能搜索连衣裙吗？,在抖音火山app中搜索商城直播中的连衣裙,在抖音火山版中搜索商城直播中的<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-打开,抖音火山版,抖音极速版里面的商城有没有三只松鼠这家店铺，帮我找一下。,在抖音火山版中查找商城中的三只松鼠店铺,在抖音火山版中打开商城中的<店铺名>店铺,"[{""name"": ""open_stores_page(app, store_name_slot, search_info_slot, category_slot)"", ""description"": ""通过店铺名称找到并打开店铺的内容页面,可以在其中进行店铺内搜索或打开类别子页面""}]"
购物-打开,抖音火山版,你能帮我看看抖音火山小视频里那个良品铺子店铺有没有卖巴旦木仁吗？,在抖音火山小视频中的良品铺子店铺内搜索巴旦木仁,在抖音火山版中商城中的<店铺名>店铺内搜索<搜索内容>,"[{""name"": ""open_stores_page(app, store_name_slot, search_info_slot, category_slot)"", ""description"": ""通过店铺名称找到并打开店铺的内容页面,可以在其中进行店铺内搜索或打开类别子页面""}]"
购物-打开,抖音火山版,YoYo，我在火山小视频里找不到这家店铺的男装分类，你能帮我打开吗？,在火山小视频中打开商城中的海澜之家店铺的男装类别,在抖音火山版中打开商城中的<店铺名>店铺的<类别>类别,"[{""name"": ""open_stores_page(app, store_name_slot, search_info_slot, category_slot)"", ""description"": ""通过店铺名称找到并打开店铺的内容页面,可以在其中进行店铺内搜索或打开类别子页面""}]"
购物-收藏,抖音火山版,抖音火山小视频里怎么关注商城里面的“小米官方旗舰店”？,在抖音火山小视频中关注商城中的“小米官方旗舰店”店铺,在抖音火山版中关注商城中的<店铺名>店铺,"[{""name"": ""add_into_favorite_stores(app, search_info_slot)"", ""description"": ""在app程序中按照店铺名搜索店铺,并将其添加到店铺收藏夹中""}]"
购物-搜索,抖音火山版,我在火山小视频里想买特价的蓝牙耳机，能帮我搜一下吗？,在火山小视频中搜索商城特价中的蓝牙耳机,在抖音火山版中搜索商城特价中的<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,抖音火山版,你在抖音火山小视频里查得到不辣的泡椒凤爪吗？,在抖音火山小视频中搜索商城小时达中的不辣的泡椒凤爪,在抖音火山版中搜索商城小时达中的<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,抖音火山版,我想找抖音火山里面卖儿童玩具的店铺，筛选发货地为北京。,在抖音火山中搜索儿童玩具筛选发货地为北京,在抖音火山版中搜索商城中的<搜索内容>筛选<筛选条件>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
