大类,app,query,plan（在xx中做什么）,指令,ground_truth_tool
购物-搜索,阿里巴巴,打开阿里巴巴，帮我搜一下榴莲，按价格排个序,在阿里巴巴中搜索榴莲按价格从低到高排序,在阿里巴巴中搜索<搜索内容>按价格从低到高排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-收藏,京东,yoyo，你不想知道我在京东关注了哪些店铺吗,在京东中查看店铺关注,在京东中查看店铺关注,"[{""name"": ""open_favorite_stores(app, filter_type)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面,并按照条件进行筛选""}]"
购物-搜索,抖音火山版,去抖音火山版商城里面搜一下清凉贴顺便帮我按综合排序,在抖音火山版中搜索清凉贴按综合排序,在抖音火山版的商城中搜索<搜索内容>按综合排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
未知,支付宝,看一下我支付宝荷包里面存了多少钱,在支付宝中查看荷包存款金额,未知,[]
购物-搜索,京东,看一下我之前要买的篮球，在京东购物车里面,在京东中的购物车中搜索篮球,在京东的购物车中搜索<搜索内容>,"[{""name"": ""search_cart_content(app, search_info_slot)"", ""description"": ""在app应用程序中查看购物车/采购车(阿里巴巴的叫法)查找商品""}]"
购物-物流,京东,看一下我寄出去的东西签收了没，在京东里,在京东中查看已签收的寄件,在京东中查看已签收的寄件,"[{""name"": ""open_logistics_send(app, filter_type)"", ""description"": ""打开显示已售商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-收藏,京东,看看我在京东中收藏的东西有没有哪些降价了,在京东中查看商品收藏中的降价商品,在京东中查看商品收藏中的降价商品,"[{""name"": ""open_favorite_goods(app, filter_type, filter_detail_slot, order_type)"", ""description"": ""在app程序中打开收藏的喜爱、想要或关注商品的页面,并按照条件进行筛选""}]"
未知,高德,用高德打车去公司,在高德中打车去公司,未知,[]
购物-订单,京东,打开京东看一下我有哪些还没有评价的订单,在京东中查看待评价订单,在京东中查看待评价订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
购物-搜索,抖音,在抖音的商城里面找一下卖袜子的店,在抖音中的商城搜索袜子店,在抖音的商城中搜索<搜索内容>店,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""在app程序中依据名称搜索店铺,可以使用筛选器限制搜索结果,也可以指定搜索结果的排序方式""}]"
购物-搜索,抖音,能不能帮我按人气排序在抖音的商城里面看一下云南出游路线推荐的店铺,在抖音中的商城搜索云南出游路线推荐店按人气排序,在抖音的商城中搜索<搜索内容>店按人气排序,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""在app程序中依据名称搜索店铺,可以使用筛选器限制搜索结果,也可以指定搜索结果的排序方式""}]"
未知,喜马拉雅,我想听书，帮我打开喜马拉雅,在喜马拉雅中听书,未知,[]
购物-搜索,抖音极速版,在抖音极速版商城里面搜索山地车的的店子，居然可以按人气高低排序，真是不可思议,在抖音极速版中的商城搜索山地车店按人气排序,在抖音极速版的商城中搜索<搜索内容>店按人气排序,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""在app程序中依据名称搜索店铺,可以使用筛选器限制搜索结果,也可以指定搜索结果的排序方式""}]"
购物-发票,淘宝,看一下我在淘宝里面开过票的发票,在淘宝中查看已开票发票,在淘宝中查看已开票发票,"[{""name"": ""open_invoice_page(app, page_type)"", ""description"": ""在app应用程序中打开与发票相关的页面""}]"
购物-搜索,拼多多,打开拼多多找一下前几天买的那箱矿泉水的订单，然后去看看在抖音的商城里我的订单,在拼多多中搜索矿泉水订单,在拼多多中搜索<搜索内容>订单,"[{""name"": ""search_order(app, search_info_slot, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
购物-订单,抖音,打开拼多多找一下前几天买的那箱矿泉水的订单，然后去看看在抖音的商城里我的订单,在抖音中的商城查看我的订单,在抖音的商城中查看我的订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
未知,网易云,看一下明天下不下雨，顺便打开网易云播放音乐,在中查看天气,未知,[]
未知,,看一下明天下不下雨，顺便打开网易云播放音乐,在网易云中播放音乐,未知,[]
购物-物流,抖音,看一下我在抖音的商城买的东西的物流，再去唯品会看一下我收藏的商品,在抖音中的商城查看派送中物流,在抖音的商城中查看派送中物流,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-收藏,唯品会,看一下我在抖音的商城买的东西的物流，再去唯品会看一下我收藏的商品,在唯品会中查看我的收藏,在唯品会中查看我的收藏,"[{""name"": ""open_favorite_goods(app, filter_type, filter_detail_slot, order_type)"", ""description"": ""在app程序中打开收藏的喜爱、想要或关注商品的页面,并按照条件进行筛选""}]"
购物-购物车,阿里巴巴,看一下我在阿里巴巴里面之前添加到采购车中的商品现在还有没有货，顺便签个到领元宝,在阿里巴巴中查看采购车的现货商品,在阿里巴巴中查看采购车中的现货商品,"[{""name"": ""open_cart_content(app, filter_type, filter_detail_slot)"", ""description"": ""在app应用程序中查看购物车/采购车(阿里巴巴的叫法)指定类型的商品""}]"
购物-签到,阿里巴巴,看一下我在阿里巴巴里面之前添加到采购车中的商品现在还有没有货，顺便签个到领元宝,在阿里巴巴中签到领元宝,在阿里巴巴中签到领元宝,"[{""name"": ""sign_in(app, page_type)"", ""description"": ""在app程序中完成每日签到,领取积分、金币等奖励的操作""}]"
购物-搜索,闲鱼,去闲鱼找一下我买的苹果手机的订单，然后打开阿里巴巴看一下我买的东西有没有还没付款的,在闲鱼中搜索我买到的苹果手机订单,在闲鱼中搜索我买到的<搜索内容>订单,"[{""name"": ""search_order(app, search_info_slot, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
购物-订单,阿里巴巴,去闲鱼找一下我买的苹果手机的订单，然后打开阿里巴巴看一下我买的东西有没有还没付款的,在阿里巴巴中查看待付款订单,在阿里巴巴中查看待付款订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表,例如待付款、待收货、待评价等。""}]"
未知,滴滴,看一下今天天气怎么样，并用滴滴打车打个特惠快车过去,在中查看天气,未知,[]
未知,,看一下今天天气怎么样，并用滴滴打车打个特惠快车过去,在滴滴打车中打特惠快车,未知,[]
购物-物流,抖音,打开抖音去商城里面看一下我还没取件的商品，顺便看看我在天猫关注了哪些店铺,在抖音中的商城查看待取件物流,在抖音的商城中查看待取件物流,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-收藏,天猫,打开抖音去商城里面看一下我还没取件的商品，顺便看看我在天猫关注了哪些店铺,在天猫中查看我关注的店铺,在天猫中查看我关注的店铺,"[{""name"": ""open_favorite_stores(app, filter_type)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面,并按照条件进行筛选""}]"
购物-购物车,京东,看一下我京东购物车都有些啥东西，再去得物签个到,在京东中查看购物车,在京东中查看购物车,"[{""name"": ""open_cart_content(app, filter_type, filter_detail_slot)"", ""description"": ""在app应用程序中查看购物车/采购车(阿里巴巴的叫法)指定类型的商品""}]"
购物-签到,得物,看一下我京东购物车都有些啥东西，再去得物签个到,在得物中进行每日签到,在得物中进行每日签到,"[{""name"": ""sign_in(app, page_type)"", ""description"": ""在app程序中完成每日签到,领取积分、金币等奖励的操作""}]"
购物-搜索,闲鱼,帮我打开闲鱼看一下我卖出去的手机订单，在帮我看看我在抖音的商城里买的商品的物流情况,在闲鱼中搜索我卖出的手机订单,在闲鱼中搜索我卖出的<搜索内容>订单,"[{""name"": ""search_order(app, search_info_slot, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
购物-物流,抖音,帮我打开闲鱼看一下我卖出去的手机订单，在帮我看看我在抖音的商城里买的商品的物流情况,在抖音中的商城查看订单物流,在抖音的商城中查看订单物流,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
未知,微信,月末了，帮我打开微信看一下我还剩多少钱，再去支付宝也看一下,在微信中查看余额,未知,[]
未知,支付宝,月末了，帮我打开微信看一下我还剩多少钱，再去支付宝也看一下,在支付宝中查看余额,未知,[]
购物-搜索,抖音火山版,帮我在抖音火山版的商城里搜一下跑步鞋按综合排序，再去得物帮我看一下我买了哪些商品,在抖音火山版中的商城搜索跑步鞋按综合排序,在抖音火山版的商城中搜索<搜索内容>按综合排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
