大类,app,query,plan（在xx中做什么）,指令,ground_truth_tool
购物-订单,得物,YOYO，在得物中快速找到我的评价记录。,在得物中查找我的评价记录,在得物中查看我的评价,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-订单,得物,嘿YOYO，在得物上帮我提交一次退款请求吧。,在得物中提交退款请求,在得物中申请退款或售后,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-订单,得物,YOYO，去得物给我申请一下售后流程。,在得物中申请售后流程,在得物中申请退款或售后,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-购物车,得物,嘿YOYO，帮我看看得物上有没有那款我心仪已久的复古相机,在得物中查找我想要的复古相机,在得物中查看想要的商品,"[{""name"": ""open_cart_content(app, filter_type, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-购物车,得物,YOYO，在得物上快速找到我标记的那个商品,在得物中查找我标记的商品,在得物中查看想要的商品,"[{""name"": ""open_cart_content(app, filter_type, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-购物车,得物,嘿YOYO，帮我看看得物上我想要的商品有没有降价,在得物中查看我想要的商品是否降价,在得物中查看降价的想要商品,"[{""name"": ""open_cart_content(app, filter_type, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-购物车,得物,YOYO，在得物上检查一下我标记的那些商品降价了没,在得物中检查我标记的商品降价,在得物中查看降价的想要商品,"[{""name"": ""open_cart_content(app, filter_type, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-搜索,转转,嘿YOYO，帮我看看转转上的搜索记录吧。,在转转中查看搜索记录,在转转中查看搜索历史,"[{""name"": ""open_search_history(app)"", ""description"": ""xxx""}]"
购物-搜索,转转,转转里的搜索历史给我调出来。,在转转中调出搜索历史,在转转中查看搜索历史,"[{""name"": ""open_search_history(app)"", ""description"": ""xxx""}]"
购物-搜索,转转,嘿YOYO，帮我清理一下转转上的搜索记录吧。,在转转中清理搜索记录,在转转中清除搜索历史,"[{""name"": ""delete_search_history(app)"", ""description"": ""xxx""}]"
购物-搜索,转转,转转里的搜索历史清掉。,在转转中清掉搜索历史,在转转中清除搜索历史,"[{""name"": ""delete_search_history(app)"", ""description"": ""xxx""}]"
购物-客服,转转,嘿YOYO，帮我转到转转应用，然后找到在线客服聊天吧。,在转转中联系在线客服,在转转中联系在线客服,"[{""name"": ""open_customer_service(app, order_slot, store_slot)"", ""description"": ""xxx""}]"
购物-客服,转转,联系转转里的在线客服。,在转转中联系在线客服,在转转中联系在线客服,"[{""name"": ""open_customer_service(app, order_slot, store_slot)"", ""description"": ""xxx""}]"
购物-订单,转转,嘿YOYO，帮我看看转转上的购买历史吧。,在转转中查看购买历史,在转转中查看我的购买记录,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-订单,转转,YOYO，在转转中查找我的购买记录。,在转转中查找我的购买记录,在转转中查看我的购买记录,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-物流,转转,嘿YOYO，帮我看看转转上的那个购买订单现在到哪儿了。,在转转中查看购买订单物流,在转转中查看我的购买订单物流,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""xxx""}]"
购物-物流,转转,YOYO，在转转上查一下我最近的购买订单物流情况。,在转转中查看我最近的购买订单物流情况,在转转中查看我的购买订单物流,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""xxx""}]"
购物-订单,转转,嘿YOYO，帮我看看转转上有哪些待付款的订单吧。,在转转中查看待付款订单,在转转中查看待付款订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-订单,转转,YOYO，转转里的待付款订单情况如何？,在转转中查看待付款订单情况,在转转中查看待付款订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-订单,转转,嘿YOYO，帮我看看转转上有哪些订单还没发货。,在转转中查看待发货订单,在转转中查看待发货的订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-订单,转转,YOYO，在转转中查找一下待发货的订单详情。,在转转中查找待发货的订单详情,在转转中查看待发货的订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-订单,转转,嘿YOYO，帮我看看转转上有哪些待收货的订单吧。,在转转中查看待收货的订单,在转转中查看待收货订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-订单,转转,YOYO，在转转中检查一下我的待收货订单。,在转转中检查我的待收货订单,在转转中查看待收货订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-订单,转转,嘿YOYO，帮我看看转转上有哪些待评价的订单吧。,在转转中查看待评价的订单,在转转中查看待评价的订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-订单,转转,YOYO，在转转中快速找到我需要评价的订单。,在转转中查找我需要评价的订单,在转转中查看待评价的订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-订单,转转,嘿YOYO，帮我看看转转上的退款售后页面吧。,在转转中查看退款售后页面,在转转中查看退款售后页面,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-订单,转转,转转的退款售后页面怎么找？,在转转中查找退款售后页面,在转转中查看退款售后页面,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-订单,转转,嘿YOYO，帮我看看转转上还有哪些退款没处理完吧。,在转转中查看没处理完的退款,在转转中查看未完结的退款售后,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-订单,转转,YOYO，在转转中查找未完成的退款请求。,在转转中查找未完成的退款请求,在转转中查看未完结的退款售后,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-订单,转转,嘿YOYO，帮我看看转转上有哪些待评价的退款售后,在转转中查看待评价的退款售后,在转转中查看待评价的退款售后,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-订单,转转,YOYO，在转转中查找一下我有待评价的退款售后,在转转中查找我有待评价的退款售后,在转转中查看待评价的退款售后,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-订单,转转,嘿YOYO，帮我看看转转上我发布的那些旧书还在不在。,在转转中查看我发布的旧书,在转转中查看我发布的内容,"[{""name"": ""open_orders_sold(app, order_status, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-订单,转转,YOYO，在转转上刷新我的发布列表。,在转转中刷新我的发布列表,在转转中查看我发布的内容,"[{""name"": ""open_orders_sold(app, order_status, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-订单,转转,嘿YOYO，帮我看看转转上我发布的那些宝贝现在怎么样了。,在转转中查看我卖的宝贝,在转转中查看我卖的商品,"[{""name"": ""open_orders_sold(app, order_status, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-订单,转转,YOYO，在转转上检查一下我上架的商品状态。,在转转中检查我上架的商品状态,在转转中查看我卖的商品,"[{""name"": ""open_orders_sold(app, order_status, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-物流,转转,嘿YOYO，帮我看看转转上我卖出的东西现在物流到哪儿了,在转转中查看我卖出物品的物流信息,在转转中查看我卖的商品物流,"[{""name"": ""open_logistics_send(app, filter_type)"", ""description"": ""xxx""}]"
购物-物流,转转,YOYO，在转转平台上检查一下我出售商品的物流状态,在转转中检查我出售商品的物流状态,在转转中查看我卖的商品物流,"[{""name"": ""open_logistics_send(app, filter_type)"", ""description"": ""xxx""}]"
购物-订单,转转,嘿YOYO，帮我看看转转上我正在出售的东西,在转转中查看我正在出售的商品,在转转中查看我卖的进行中的物品,"[{""name"": ""open_orders_sold(app, order_status, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-订单,转转,YOYO，在转转中检查一下我当前在售的商品,在转转中检查我当前在售的商品,在转转中查看我卖的进行中的物品,"[{""name"": ""open_orders_sold(app, order_status, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-订单,转转,嘿YOYO，帮我看看转转上我卖出的东西哪些已经完成了交易,在转转中查看我已卖出的完成交易商品,在转转中查看我卖的已完成订单,"[{""name"": ""open_orders_sold(app, order_status, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-订单,转转,YOYO，在转转中查找我已成交的销售订单,在转转中查找我已成交的销售订单,在转转中查看我卖的已完成订单,"[{""name"": ""open_orders_sold(app, order_status, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-订单,转转,嘿YOYO，帮我看看转转上那些我卖的东西现在是不是都已经下架了,在转转中查看下架的我卖的商品,在转转中查看已关闭的我卖的商品,"[{""name"": ""open_orders_sold(app, order_status, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-订单,转转,YOYO，在转转上检查一下我之前上架出售的商品现在是否已经全部关闭,在转转中检查我之前上架出售的商品是否全部关闭,在转转中查看已关闭的我卖的商品,"[{""name"": ""open_orders_sold(app, order_status, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-搜索,京东,打开京东搜一下DIY手工材料包,在京东中搜索DIY手工材料包,在京东中搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,京东,YOYO，京东里搜搜便宜的不粘锅，价格从低到高排一下。,在京东中搜索便宜的不粘锅并将价格从低到高排序,在京东中搜索商品<搜索内容>按价格从低到高排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,京东,在京东帮我找一本诗集，按评论数从高到低排序,在京东中查找按评论数从高到低排序的诗集,在京东中搜索商品<搜索内容>按评论数从高到低排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-物流,京东,在京东查已取消收快递。,在京东中查看已取消的收快递,在京东中查已取消我收快递,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""xxx""}]"
购物-物流,京东,查看京东快递物流状态。,在京东中查看快递物流状态,在京东中查我收快递,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""xxx""}]"
购物-客服,京东,嘿YOYO，帮我打开京东的客户服务看看呗,在京东中打开客户服务,在京东中查看客户服务,"[{""name"": ""open_customer_service(app, order_slot, store_slot)"", ""description"": ""xxx""}]"
购物-订单,京东,打开京东，显示待评价订单列表。,在京东中显示待评价订单列表,在京东中查看待评价订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-搜索,京东,查查京东的搜索历史呗！,在京东中查看搜索历史,在京东中查看搜索历史,"[{""name"": ""open_search_history(app)"", ""description"": ""xxx""}]"
购物-购物车,京东,在京东应用中访问购物车并筛选送礼商品,在京东中访问购物车并筛选送礼商品,在京东中查看购物车送礼商品,"[{""name"": ""open_cart_content(app, filter_type, filter_detail_slot)"", ""description"": ""xxx""}]"
购物-搜索,唯品会,在唯品会帮我查查‘手账本’订单,在唯品会中查看手账本订单,在唯品会中搜索<搜索内容>订单,"[{""name"": ""search_order(app, search_info_slot, order_status)"", ""description"": ""xxx""}]"
购物-订单,唯品会,请帮我打开唯品会，查看那些需要评价的订单吧,在唯品会中查看待评价订单,在唯品会中查看待评价订单,"[{""name"": ""open_orders_bought(app, order_status, filter_detail_slot)"", ""description"": ""xxx""}]"
