大类,app,query,plan（在xx中做什么）,指令,ground_truth_tool
购物-打开,抖音火山版,YoYo，快帮我打开抖音火山版商城里这个蓝牙耳机的评论看看。,在抖音火山版中的商城打开蓝牙耳机的评论,在抖音火山版的商城中打开<搜索内容>的评论,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-打开,抖音火山版,帮我打开抖音火山版商城里连衣裙的规格页面。,在抖音火山版中的商城打开连衣裙的规格页面,在抖音火山版的商城中打开<搜索内容>的规格,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-打开,抖音火山版,YoYo，我在火山小视频的商城里怎么找不到打开手机壳规格的地方？,在火山小视频中的商城打开手机壳的规格,在抖音火山版的商城中打开<搜索内容>的规格,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-打开,抖音火山版,帮我打开抖音火山版商城里的“运动鞋”搜索参数。,在抖音火山版中的商城打开运动鞋的参数,在抖音火山版的商城中打开<搜索内容>的参数,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-打开,抖音火山版,在火山小视频的商城里能查一下“婴儿奶粉”的相关参数吗？,在火山小视频中的商城查找婴儿奶粉的相关参数,在抖音火山版的商城中打开<搜索内容>的参数,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-打开,抖音火山版,打开抖音火山版商城，帮我看看运动鞋男款的详情页。,在抖音火山版中的商城打开运动鞋男款的详情页,在抖音火山版的商城中打开<搜索内容>的详情,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-打开,抖音火山版,火山小视频里面那个儿童玩具积木的详情在哪找？,在火山小视频中打开儿童玩具积木的详情,在抖音火山版的商城中打开<搜索内容>的详情,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-搜索,抖音火山版,我在抖音火山里搜索了运动鞋，送到朝阳区建国路88号大概要多久啊？,在抖音火山中搜索运动鞋送达朝阳区建国路88号的时间,在抖音火山版的商城中查看<搜索内容>送达<地址>的时间,"[{""name"": ""search_delivery_time(app, search_info_slot, address_slot)"", ""description"": ""搜索一件商品并根据给出的地址查询该商品送达该地址的预估运送时间""}]"
购物-搜索,抖音火山版,YoYo，帮我查一下抖音火山版商城里这件连衣裙送到杭州市西湖区文三路159号需要几天？,在抖音火山版中的商城查看连衣裙送达杭州市西湖区文三路159号的时间,在抖音火山版的商城中查看<搜索内容>送达<地址>的时间,"[{""name"": ""search_delivery_time(app, search_info_slot, address_slot)"", ""description"": ""搜索一件商品并根据给出的地址查询该商品送达该地址的预估运送时间""}]"
购物-购物车,抖音火山版,帮我把抖音火山版商城里的无线蓝牙耳机加入购物车。,在抖音火山版中的商城搜索无线蓝牙耳机并加入购物车,在抖音火山版的商城中将<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,抖音火山版,火山小视频里搜索内容为儿童防晒衣的商品怎么加入购物车？,在火山小视频中搜索儿童防晒衣并加入购物车,在抖音火山版的商城中将<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,抖音火山版,在抖音火山版商城里帮我把大号的卫衣加到购物车里。,在抖音火山版中的商城搜索卫衣并选择大号加入购物车,在抖音火山版的商城中将<规格>的<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,抖音火山版,YoYo，我在抖音火山小视频的商城中看到一款背包，帮我加入购物车，要黑色双肩的那种。,在抖音火山小视频中的商城搜索背包并选择黑色双肩加入购物车,在抖音火山版的商城中将<规格>的<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,抖音火山版,在抖音火山版商城里帮我把3件男士卫衣加到购物车里。,在抖音火山版中的商城搜索男士卫衣并添加3件加入购物车,'在抖音火山版的商城中将<数量>的<搜索内容>加入购物车,[]
购物-购物车,抖音火山版,YOYO，我在火山小视频的商城里搜索了儿童积木，帮我加入购物车2套。,在火山小视频中的商城搜索儿童积木并添加两套加入购物车,'在抖音火山版的商城中将<数量>的<搜索内容>加入购物车,[]
购物-购物车,抖音火山版,帮我把抖音火山版商城里的儿童保温杯加入购物车，送到朝阳区建国路87号小区3号楼201。,"在抖音火山版中的商城将送至朝阳区建国路87号
小区3号楼201的儿童保温杯加入购物车",在抖音火山版的商城中将送至<地址>的<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,抖音火山版,YoYo，快帮我把火山app里那款无线蓝牙耳机加到购物车，地址选西城区金融大街15号院5栋402。,"在火山app中将地址选西城区金融大街15号院5栋
402的无线蓝牙耳机加入购物车",在抖音火山版的商城中将送至<地址>的<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,抖音火山版,在抖音火山版商城里帮我把42码的黑色运动鞋加购两双送到朝阳区建国路88号。,在抖音火山版中的商城搜索黑色运动鞋并加入购物车，规格为42码，数量为两双，地址为朝阳区建国路88号,在抖音火山版的商城中将送至<地址>的<数量><规格>的<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,抖音火山版,YoYo，我想在火山小视频的商城里加入购物车一件L码的棉质衬衫送至海淀区中关村大街5号楼301。,在火山小视频中将送至海淀区中关村大街5号楼301的L码的棉质衬衫加入购物车,在抖音火山版的商城中将送至<地址>的<数量><规格>的<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-下单,抖音火山版,帮我打开抖音火山版商城，我想下单一件连衣裙。,在抖音火山版中的商城下单连衣裙,在抖音火山版的商城中下单<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,抖音火山版,我在抖音火山版商城里怎么下单一双运动鞋？,在抖音火山版中的商城下单运动鞋,在抖音火山版的商城中下单<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,抖音火山版,帮我打开抖音火山版商城，下单一件L号的连衣裙。,在抖音火山版中的商城下单L号的连衣裙,在抖音火山版的商城中下单<规格>的<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,抖音火山版,我想在火山小视频里下单两双42码的运动鞋。,在火山小视频中下单两双42码的运动鞋,在抖音火山版的商城中下单<规格>的<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,抖音火山版,在抖音火山版商城里帮我下单2件休闲裤。,在抖音火山版中的商城下单2件休闲裤,在抖音火山版的商城中下单<数量>的<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,抖音火山版,我想在火山小视频的商城买3双运动袜，可以吗？,在火山小视频中的商城下单3双运动袜,在抖音火山版的商城中下单<数量>的<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,抖音火山版,帮我打开抖音火山版商城，下单一件儿童玩具送到朝阳区建国路88号嘉华小区3号楼402。,在抖音火山版中的商城下单一件儿童玩具积木送至朝阳区建国路88号嘉华小区3号楼402,在抖音火山版的商城中下单<搜索内容>送至<地址>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,抖音火山版,我想在火山小视频里买双运动鞋，送到海淀区中关村大街5号科技大厦B座11层。,在火山小视频中的下单运动鞋送至海淀区中关村大街5号科技大厦B座11层,在抖音火山版的商城中下单<搜索内容>送至<地址>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
